annee,groupe,sanction,sexe,nombre,motif,type_sanction,source,conseil_discpline
2015,2,Abaissement d'échelon,F,0,Ivresse / Stupéfiants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Abaissement d'échelon,H,4,Outrage / Menace / Diffamation,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Abaissement d'échelon,F,0,Outrage / Menace / Diffamation,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Abaissement d'échelon,H,0,Non-assistance / délaissement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Abaissement d'échelon,F,0,Non-assistance / délaissement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Avertissement,H,21,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Avertissement,F,1,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Blâme,H,27,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant 
2015,2,Blâme,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Avertissement,H,1,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Avertissement,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Blâme,H,5,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Blâme,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Rétrogradation,H,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Rétrogradation,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,ETF de 3 mois à 2 ans,H,8,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,ETF de 3 mois à 2 ans,F,1,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Retraite d'office,H,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Retraite d'office,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Révocation,H,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Révocation,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Exclusion définitive,H,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Exclusion définitive,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Radiation des cadres,H,5,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Radiation des cadres,F,1,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Avertissement,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Avertissement,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Blâme,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant 
2015,2,Blâme,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Avertissement,H,1,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Avertissement,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Blâme,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Blâme,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Rétrogradation,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Rétrogradation,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,ETF de 3 mois à 2 ans,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,ETF de 3 mois à 2 ans,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Retraite d'office,H,1,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Retraite d'office,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Révocation,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Révocation,F,1,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Exclusion définitive,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Exclusion définitive,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Radiation des cadres,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Radiation des cadres,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Avertissement,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Avertissement,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Blâme,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant 
2015,2,Blâme,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Avertissement,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Avertissement,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Blâme,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Blâme,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Rétrogradation,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Rétrogradation,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,ETF de 3 mois à 2 ans,H,4,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,ETF de 3 mois à 2 ans,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Retraite d'office,H,1,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Retraite d'office,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Révocation,H,4,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Révocation,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Exclusion définitive,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Exclusion définitive,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Radiation des cadres,H,1,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Radiation des cadres,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Avertissement,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Avertissement,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Blâme,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant 
2015,2,Blâme,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Avertissement,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Avertissement,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Blâme,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Blâme,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
2015,2,Rétrogradation,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Rétrogradation,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,ETF de 3 mois à 2 ans,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,ETF de 3 mois à 2 ans,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Retraite d'office,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Retraite d'office,F,1,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Révocation,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Révocation,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Exclusion définitive,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Exclusion définitive,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Radiation des cadres,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Radiation des cadres,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,
2015,2,Avertissement,H,28,Ivresse / Stupéfiants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Avertissement,F,3,Ivresse / Stupéfiants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Blâme,H,62,Ivresse / Stupéfiants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant 
2015,2,Blâme,F,11,Ivresse / Stupéfiants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,avant
2015,2,Avertissement,H,1,Ivresse / Stupéfiants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2015,après
